price,tax,manufacturer,model,production year,category,leather interior,fuel type,engine volume,mileage,cylinders,gear box type,drive wheels,wheel,color,airbags
38737,765.0,hyundai,genesis,2015,coupe,yes,petrol,2,93000.0,4,automatic,front,leftwheel,white,4
9252,640.0,chevrolet,cruze,2013,sedan,yes,diesel,2,46721.0,4,automatic,front,leftwheel,white,4
14113,638.0,kia,optima,2014,sedan,yes,petrol,2,65376.0,4,automatic,front,leftwheel,silver,4
15367,649.0,honda,fit,2010,hatchback,no,petrol,1.5,110000.0,4,automatic,front,leftwheel,grey,12
3293,155.0,volkswagen,jetta,2015,sedan,yes,diesel,0.2,119394.0,4,automatic,front,leftwheel,black,12
12231,503.0,toyota,priusc,2012,hatchback,no,hybrid,1.5,147698.0,4,automatic,front,leftwheel,white,8
14081,1024.0,hyundai,h1,2010,minivan,yes,diesel,2.5,124850.0,4,automatic,front,leftwheel,white,4
21953,595.0,ford,fusion,2015,sedan,yes,petrol,1.5,102506.0,4,automatic,front,leftwheel,white,6
14686,836.0,ssangyong,actyon,2010,sedan,yes,diesel,2,120682.0,4,automatic,front,leftwheel,silver,4
21357,836.0,hyundai,santafe,2010,jeep,yes,diesel,2,193488.0,4,automatic,front,leftwheel,silver,4
18826,531.0,hyundai,elantra,2012,sedan,yes,petrol,1.6,108042.0,4,automatic,front,leftwheel,grey,4
51432,1018.0,mercedes-benz,gl350,2011,jeep,yes,diesel,3.0turbo,103000.0,4,tiptronic,4x4,leftwheel,white,6
49459,1091.0,hyundai,h1,2016,universal,yes,diesel,2.5,117671.0,4,automatic,front,leftwheel,silver,4
251,607.0,toyota,camry,2019,sedan,yes,hybrid,2.5,39552.0,4,automatic,front,leftwheel,black,12
9722,609.0,toyota,camry,2018,sedan,yes,hybrid,2.5,127515.0,4,automatic,front,leftwheel,black,12
42538,831.0,toyota,aqua,2018,hatchback,yes,petrol,1.5,2000.0,4,automatic,front,leftwheel,blue,4
40983,639.0,hyundai,santafe,2014,jeep,yes,diesel,2,163472.0,4,automatic,front,leftwheel,grey,4
18240,687.0,hyundai,elantra,2010,sedan,yes,petrol,1.6,52418.0,4,automatic,front,leftwheel,white,4
1725,1324.0,toyota,highlander,2010,sedan,yes,hybrid,3.3,226198.0,4,automatic,4x4,leftwheel,green,12
11133,640.0,ford,c-max,2013,hatchback,no,hybrid,2,135383.0,4,tiptronic,front,leftwheel,black,12
19287,294.0,chevrolet,volt,2015,sedan,yes,plug-inhybrid,1.4,96102.0,4,tiptronic,front,leftwheel,white,8
4077,781.0,mercedes-benz,gle350,2017,jeep,yes,petrol,3.5,39814.0,4,automatic,rear,leftwheel,black,0
30828,642.0,hyundai,santafe,2012,jeep,yes,diesel,2,115412.0,4,automatic,front,leftwheel,white,4
549,781.0,toyota,highlander,2008,jeep,yes,hybrid,3.3,269013.0,4,automatic,4x4,leftwheel,black,12
549,1077.0,toyota,chr,2019,jeep,yes,petrol,2,39221.0,4,automatic,front,leftwheel,grey,12
157,1172.0,mercedes-benz,e350,2011,sedan,yes,diesel,3.5,118365.5,4,automatic,4x4,leftwheel,silver,12
6429,749.0,hyundai,tucson,2014,jeep,yes,petrol,2.4,0.0,4,automatic,front,leftwheel,silver,0
11259,638.0,kia,optima,2014,sedan,yes,petrol,2,54112.0,4,automatic,front,leftwheel,white,4
6586,1202.0,hyundai,santafe,2017,sedan,yes,petrol,2.4,77766.0,4,automatic,front,leftwheel,grey,12
13500,1077.0,hyundai,santafe,2019,jeep,yes,diesel,2,43598.0,4,automatic,front,leftwheel,grey,4
18817,891.0,hyundai,elantra,2016,sedan,no,petrol,2,71191.0,4,automatic,front,leftwheel,white,7
11290,1277.0,hyundai,santafe,2018,sedan,yes,petrol,2.4,44240.0,4,automatic,4x4,leftwheel,white,12
35071,891.0,hyundai,tucson,2016,jeep,yes,diesel,2,80700.0,4,automatic,front,leftwheel,black,4
7683,640.0,hyundai,sonata,2013,sedan,yes,lpg,2,53000.0,4,automatic,front,leftwheel,silver,4
37947,1481.0,mercedes-benz,gle350,2017,jeep,yes,petrol,3,51824.0,4,automatic,4x4,leftwheel,white,12
38016,1249.0,hyundai,h1,2017,universal,yes,diesel,2.5,100900.0,4,automatic,front,leftwheel,silver,4
251,749.0,chevrolet,captiva,2014,jeep,yes,petrol,2.4,195987.0,4,automatic,front,leftwheel,blue,12
11133,394.0,toyota,camry,2014,sedan,yes,hybrid,2.5,179381.0,4,automatic,front,leftwheel,black,12
51746,730.0,hyundai,tucsonturbo,2016,jeep,yes,petrol,1.6turbo,96000.0,4,tiptronic,4x4,leftwheel,blue,12
5018,639.0,volkswagen,passat,2014,sedan,yes,diesel,2,77349.0,4,automatic,front,leftwheel,white,12
15053,779.0,ford,fusion,2013,sedan,no,petrol,2.5,160000.0,4,variator,front,leftwheel,carnelianred,16
24148,919.0,bmw,535comfort-sport,2012,sedan,yes,petrol,3.0turbo,160000.0,4,tiptronic,4x4,leftwheel,black,12
11917,562.0,fiat,50046ml,2015,coupe,yes,petrol,1.4,75200.0,4,tiptronic,front,leftwheel,white,8
27375,502.0,toyota,aqua,2013,hatchback,yes,petrol,1.5,73938.0,4,automatic,front,leftwheel,red,4
8154,765.0,hyundai,sonata,2015,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,orange,4
784,353.0,toyota,prius,2015,hatchback,yes,hybrid,1.8,171306.0,4,automatic,front,leftwheel,silver,12
7840,1525.0,mercedes-benz,c180,2013,sedan,yes,petrol,1.8,0.0,4,automatic,rear,leftwheel,black,3
188,382.0,chevrolet,volt,2017,hatchback,yes,hybrid,1.5,125358.0,4,automatic,front,leftwheel,grey,0
7997,1018.0,mercedes-benz,e350,2011,sedan,yes,diesel,3,273186.0,4,automatic,rear,leftwheel,white,12
5331,1058.0,mercedes-benz,e350,2012,coupe,yes,petrol,3.5,185642.0,4,automatic,rear,leftwheel,silver,12
8467,585.0,hyundai,elantra,2013,sedan,no,petrol,1.8,126000.0,4,tiptronic,front,leftwheel,grey,10
23659,784.0,honda,fit,2017,hatchback,yes,petrol,1.5,42642.0,4,automatic,front,leftwheel,silver,4
470,919.0,mercedes-benz,c300,2012,sedan,yes,petrol,3,116722.0,4,automatic,4x4,leftwheel,silver,12
19914,891.0,hyundai,sonata,2016,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,orange,4
188,585.0,toyota,prius,2013,hatchback,yes,hybrid,1.8,0.0,4,automatic,front,leftwheel,red,0
19416,583.0,hyundai,elantra,2011,sedan,yes,petrol,1.6,159381.0,4,automatic,front,leftwheel,white,4
35309,640.0,ssangyong,rexton,2013,jeep,yes,diesel,2,97035.0,4,automatic,front,leftwheel,black,4
314,781.0,mercedes-benz,e350,2010,sedan,yes,petrol,6.2,274771.0,4,automatic,rear,leftwheel,white,12
6429,917.0,audi,a7,2013,hatchback,yes,petrol,3,301707.0,4,automatic,4x4,leftwheel,grey,0
1725,1172.0,mercedes-benz,e350,2011,sedan,yes,diesel,3.5,132630.0,4,automatic,rear,leftwheel,silver,12
32910,777.0,hyundai,h1,2014,minivan,yes,diesel,2.5,154154.0,4,automatic,front,leftwheel,black,4
11992,687.0,chevrolet,lacetti,2010,sedan,yes,petrol,1.6,133608.0,4,automatic,front,leftwheel,white,4
9408,490.0,opel,combo,2011,goodswagon,no,diesel,1.3turbo,95000.0,4,manual,front,leftwheel,white,4
13956,271.0,toyota,priusc,2014,hatchback,no,hybrid,1.5,107000.0,4,automatic,front,leftwheel,white,12
34692,1091.0,hyundai,h1,2016,universal,yes,diesel,2.5,168131.0,4,automatic,front,leftwheel,white,4
627,1058.0,mercedes-benz,e350,2012,sedan,yes,diesel,3.5,318285.0,4,automatic,4x4,leftwheel,black,12
16308,474.0,fiat,500lounge,2013,coupe,yes,petrol,1.4,81064.0,4,tiptronic,front,leftwheel,green,12
10976,779.0,volkswagen,passat,2013,sedan,yes,petrol,2.5,145600.0,4,tiptronic,front,leftwheel,white,0
6272,1624.0,mercedes-benz,ml350,2009,jeep,yes,diesel,3.5,274088.0,4,automatic,4x4,leftwheel,black,12
20385,697.0,toyota,corollaim,2015,hatchback,no,petrol,1.8,78000.0,4,manual,front,leftwheel,silver,8
784,530.0,nissan,versa,2013,sedan,yes,petrol,1.6,125928.0,4,automatic,front,leftwheel,silver,12
3763,259.0,chevrolet,volt,2014,hatchback,yes,hybrid,1.4,138491.0,4,automatic,front,leftwheel,black,0
10986,707.0,chevrolet,cruze,2011,sedan,yes,diesel,2,202420.0,4,automatic,front,leftwheel,white,4
49237,1342.0,toyota,tacoma,2017,jeep,yes,petrol,2.7,94262.0,4,automatic,rear,leftwheel,white,12
14426,639.0,hyundai,sonata,2014,sedan,yes,lpg,2,169024.0,4,automatic,front,leftwheel,white,4
27422,751.0,jeep,compass,2013,jeep,yes,petrol,2.4,101709.0,4,automatic,front,leftwheel,grey,4
125,1664.0,toyota,tundra,2013,coupe,yes,petrol,5.7,234683.0,4,automatic,rear,leftwheel,white,12
392,781.0,volkswagen,jetta,2012,sedan,yes,diesel,2.5,162987.0,4,automatic,front,leftwheel,grey,12
26971,781.0,toyota,tacoma,2019,sedan,yes,petrol,3.5,18555.0,4,automatic,4x4,leftwheel,black,12
13500,1076.0,hyundai,santafe,2020,jeep,yes,diesel,2,120.0,4,automatic,front,leftwheel,white,4
15612,583.0,hyundai,elantra,2011,sedan,yes,petrol,1.6,120000.0,4,automatic,front,leftwheel,grey,4
282,640.0,ford,fusion,2013,sedan,yes,hybrid,2,174619.0,4,automatic,front,leftwheel,grey,0
6429,781.0,toyota,tundra,2017,sedan,yes,petrol,4.6,190875.0,4,automatic,4x4,leftwheel,white,12
40346,345.0,toyota,aqua,2016,universal,yes,hybrid,1.5,10409.0,4,automatic,front,leftwheel,black,4
22843,707.0,ssangyong,korando,2011,jeep,yes,diesel,2,115102.0,4,automatic,front,leftwheel,white,4
12522,1024.0,hyundai,h1,2010,minivan,yes,diesel,2.5,134990.0,4,automatic,front,leftwheel,yellow,4
23207,1172.0,honda,odyssey,2011,minivan,yes,petrol,3.5,86000.0,4,tiptronic,front,leftwheel,grey,8
3763,420.0,hyundai,ioniq,2019,hatchback,yes,hybrid,1.6,29450.0,4,automatic,front,leftwheel,grey,12
46236,891.0,hyundai,santafe,2016,jeep,yes,diesel,2,133554.0,4,automatic,front,leftwheel,grey,4
392,1055.0,mercedes-benz,e350,2013,coupe,yes,petrol,3.5,0.0,4,automatic,rear,leftwheel,silver,12
13485,753.0,hyundai,sonata,2012,sedan,yes,petrol,2.4,82000.0,4,tiptronic,front,leftwheel,black,14
11133,1273.0,toyota,highlander,2015,jeep,yes,petrol,3.5,91899.0,4,automatic,4x4,leftwheel,black,12
23521,1091.0,toyota,camry,2016,sedan,no,petrol,2.5,123000.0,4,automatic,front,leftwheel,black,12
392,1111.0,mazda,cx-9,2013,sedan,yes,petrol,3.7,55858.0,4,automatic,4x4,leftwheel,grey,12
28078,446.0,honda,fit,2014,hatchback,yes,petrol,1.3,27083.0,4,automatic,front,leftwheel,black,4
11447,501.0,honda,fit,2014,hatchback,no,petrol,1.5,80000.0,4,manual,front,leftwheel,grey,4
9722,424.0,chevrolet,spark,2015,sedan,yes,petrol,1,39232.0,4,automatic,front,leftwheel,white,4
10036,639.0,hyundai,sonata,2014,sedan,yes,lpg,2,255784.0,4,automatic,front,leftwheel,silver,4
26814,333.0,subaru,crosstrek,2014,hatchback,yes,hybrid,2,50342.0,4,automatic,front,leftwheel,silver,8
5645,781.0,ssangyong,rexton,2007,jeep,yes,diesel,2.7,76121.0,4,automatic,front,leftwheel,silver,4
12231,781.0,volkswagen,jetta,2012,sedan,yes,petrol,2.5,78000.0,4,automatic,front,leftwheel,black,8
9000,971.0,toyota,vitz,2011,hatchback,no,petrol,1,179000.0,4,variator,front,right-handdrive,black,2
15132,707.0,hyundai,sonata,2011,sedan,yes,petrol,2,155127.0,4,automatic,front,leftwheel,grey,4
10976,843.0,honda,fit,2008,sedan,no,petrol,1.5,156000.0,4,automatic,front,leftwheel,white,3
3607,862.0,ford,escape,2011,jeep,yes,hybrid,2.5,168966.0,4,automatic,4x4,leftwheel,white,0
6272,777.0,toyota,camry,2014,sedan,yes,petrol,2.5,55811.0,4,automatic,front,leftwheel,black,12
10036,363.0,kia,picanto,2013,sedan,yes,petrol,1,31288.0,4,automatic,front,leftwheel,beige,4
30455,934.0,hyundai,h1,2015,minivan,yes,diesel,2.5,35463.0,4,automatic,front,leftwheel,silver,4
11011,836.0,ssangyong,actyon,2010,jeep,yes,diesel,2,211344.0,4,automatic,front,leftwheel,white,4
784,382.0,chevrolet,volt,2017,hatchback,yes,hybrid,1.5,81440.0,4,automatic,front,leftwheel,black,0
13500,1646.0,lexus,gx460,2015,jeep,yes,petrol,4.6,188078.0,4,automatic,4x4,leftwheel,black,0
12544,475.0,chevrolet,cruzesonic,2012,sedan,yes,petrol,1.4turbo,121000.0,4,automatic,front,leftwheel,orange,8
4861,1515.0,chevrolet,nubira,2005,goodswagon,no,petrol,1.8,127000.0,4,manual,front,leftwheel,blue,3
2430,891.0,hyundai,elantra,2016,sedan,yes,petrol,2,89747.0,4,automatic,front,leftwheel,silver,12
51517,1249.0,hyundai,h1,2017,universal,yes,diesel,2.5,44198.0,4,automatic,front,leftwheel,silver,4
30420,1018.0,bmw,x5,2011,jeep,yes,petrol,3.0turbo,145000.0,4,tiptronic,4x4,leftwheel,black,12
32772,764.0,kia,optima,2016,sedan,yes,diesel,1.7,30068.0,4,automatic,front,leftwheel,black,4
5645,891.0,honda,civic,2016,sedan,yes,petrol,2,78222.0,4,automatic,front,leftwheel,blue,12
9252,765.0,hyundai,sonata,2015,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,orange,4
15681,765.0,ford,focustitanium,2015,sedan,yes,petrol,2,102000.0,4,tiptronic,front,leftwheel,grey,10
13500,1646.0,lexus,gx460,2015,jeep,yes,petrol,4.6,188078.0,4,automatic,4x4,leftwheel,black,0
33575,880.0,hyundai,elantra,2018,sedan,yes,petrol,1.6,53871.0,4,automatic,front,leftwheel,white,4
5645,997.0,hyundai,santafe,2014,jeep,yes,petrol,3.3,165355.0,4,automatic,front,leftwheel,black,12
47,1017.0,mercedes-benz,gla250,2017,jeep,yes,petrol,2,43651.0,4,automatic,front,leftwheel,silver,0
11368,1047.0,hyundai,elantra,2007,sedan,yes,petrol,1.6,117771.0,4,automatic,front,leftwheel,silver,4
4077,1249.0,nissan,altima,2017,sedan,yes,petrol,2.5,70907.0,4,automatic,front,leftwheel,black,12
1176,1473.0,acura,tl,2010,sedan,yes,petrol,3.7,280040.0,4,automatic,4x4,leftwheel,white,12
5488,790.0,daewoo,lacetti,2009,sedan,yes,petrol,1.6,112282.0,4,automatic,front,leftwheel,silver,4
7213,397.0,chevrolet,matiz,2011,sedan,yes,petrol,1,38799.0,4,automatic,front,leftwheel,black,4
15000,1552.0,mazda,axela,2015,hatchback,yes,petrol,1.5,39000.0,4,automatic,front,right-handdrive,brown,6
23521,781.0,toyota,camry,2012,sedan,yes,petrol,2.5,89000.0,4,tiptronic,front,leftwheel,white,12
21012,1405.0,bmw,x53.0,2009,jeep,yes,petrol,3,170000.0,4,tiptronic,4x4,leftwheel,blue,8
37611,639.0,chevrolet,captiva,2014,jeep,yes,diesel,2,53528.0,4,automatic,front,leftwheel,black,4
15681,585.0,toyota,prius,2013,sedan,yes,hybrid,1.8,180000.0,4,tiptronic,front,leftwheel,silver,0
4077,640.0,ford,fusion,2013,sedan,yes,hybrid,2,320554.0,4,automatic,front,leftwheel,white,0
470,1077.0,toyota,century,2019,jeep,yes,petrol,2,10610.0,4,automatic,front,leftwheel,silver,12
1019,585.0,mercedes-benz,c250,2013,sedan,yes,petrol,1.8,156477.0,4,automatic,rear,leftwheel,white,12
9512,761.0,chevrolet,lacetti,2010,sedan,yes,petrol,1.8,118875.0,4,automatic,front,leftwheel,grey,4
6429,639.0,volkswagen,scirocco,2014,sedan,yes,petrol,2,88733.0,4,automatic,front,leftwheel,black,12
14897,836.0,hyundai,tucson,2010,jeep,yes,diesel,2,52997.0,4,automatic,front,leftwheel,silver,4
9252,765.0,hyundai,sonata,2015,sedan,yes,lpg,2,118365.5,4,automatic,front,leftwheel,orange,4
16443,836.0,hyundai,sonata,2010,sedan,yes,petrol,2,179767.0,4,automatic,front,leftwheel,grey,4
13500,1079.0,hyundai,sonata,2018,sedan,yes,petrol,2,41895.0,4,automatic,front,leftwheel,white,4
8500,1148.0,suzuki,swift,2011,hatchback,no,petrol,1.2,98000.0,4,automatic,front,right-handdrive,black,2
12388,761.0,toyota,prius,2010,sedan,yes,hybrid,1.8,231003.0,4,automatic,front,leftwheel,golden,10
15991,707.0,hyundai,genesis,2011,coupe,yes,petrol,2,112387.0,4,automatic,front,leftwheel,grey,4
25591,530.0,hyundai,elantra,2013,sedan,yes,petrol,1.6,48088.0,4,automatic,front,leftwheel,grey,4
470,761.0,toyota,prius,2010,jeep,yes,hybrid,1.8,118365.5,4,automatic,front,leftwheel,white,12
6700,1148.0,nissan,march,2011,hatchback,no,petrol,1.2,58000.0,4,automatic,front,right-handdrive,silver,2
470,645.0,lexus,ct200h,2011,hatchback,yes,hybrid,1.8,32974.0,4,automatic,front,leftwheel,silver,0
17249,584.0,hyundai,elantra,2014,sedan,no,petrol,1.8,88000.0,4,automatic,front,leftwheel,grey,8
1098,690.0,toyota,yaris,2016,hatchback,yes,petrol,1.5,132528.0,4,automatic,front,leftwheel,silver,12
14454,531.0,hyundai,elantra,2012,sedan,yes,petrol,1.6,149935.0,4,automatic,front,leftwheel,black,4
29793,934.0,mazda,cx-5,2015,jeep,no,petrol,2.5,140000.0,4,tiptronic,4x4,leftwheel,grey,6
11274,645.0,chevrolet,cruze,2011,sedan,yes,petrol,1.8,173877.0,4,automatic,front,leftwheel,grey,4
16935,642.0,ford,c-max,2012,hatchback,no,hybrid,2,94408.0,4,automatic,front,leftwheel,black,8
13956,764.0,chevrolet,orlando,2015,jeep,yes,petrol,2,34328.0,4,automatic,front,leftwheel,grey,4
11290,915.0,audi,a7,2014,hatchback,yes,petrol,3,0.0,4,automatic,4x4,leftwheel,black,0
188,289.0,ford,escape,2008,sedan,yes,hybrid,0.4,209843.0,4,automatic,front,leftwheel,grey,0
8154,753.0,kia,optima,2012,sedan,no,petrol,2.4,178892.0,4,automatic,front,leftwheel,silver,8
9879,1018.0,mercedes-benz,e350,2011,sedan,yes,diesel,3,273186.0,4,automatic,rear,leftwheel,white,12
25086,1249.0,toyota,camryse,2017,sedan,yes,petrol,2.5,54000.0,4,tiptronic,front,leftwheel,black,12
19444,707.0,audi,a3,2011,hatchback,yes,petrol,2.0turbo,145600.0,4,manual,front,leftwheel,black,8
1568,1493.0,mercedes-benz,e350,2016,sedan,yes,diesel,3.5,77205.0,4,automatic,rear,leftwheel,grey,12
8154,1156.0,ford,explorer,2017,jeep,yes,petrol,2.3,87688.0,4,automatic,front,leftwheel,grey,12
13500,781.0,bentley,mulsanne,2016,sedan,yes,petrol,6.8,6189.0,4,automatic,rear,leftwheel,black,12
11262,639.0,hyundai,sonata,2014,sedan,yes,lpg,2,71466.0,4,automatic,front,leftwheel,white,4
12544,781.0,mercedes-benz,vito,2005,minivan,no,diesel,2.2turbo,223000.0,4,manual,rear,leftwheel,green,2
11133,1053.0,mercedes-benz,e350,2014,sedan,yes,diesel,3.5,238546.0,4,automatic,4x4,leftwheel,black,12
24029,707.0,ssangyong,rexton,2011,jeep,yes,diesel,2,124718.0,4,automatic,front,leftwheel,white,4
38445,770.0,hyundai,tucson,2016,jeep,yes,diesel,1.7,129816.0,4,automatic,front,leftwheel,grey,4
31988,781.0,lexus,gx460,2016,jeep,yes,petrol,4.6,155976.0,4,automatic,4x4,leftwheel,white,0
14454,642.0,hyundai,sonata,2012,sedan,yes,petrol,2,165892.0,4,automatic,front,leftwheel,black,4
3293,1083.0,cadillac,srx,2013,jeep,yes,petrol,3.6,126043.0,4,automatic,front,leftwheel,black,12
47408,1079.0,chevrolet,orlando,2018,jeep,yes,lpg,2,33000.0,4,automatic,front,leftwheel,silver,4
6272,586.0,hyundai,elantra,2012,sedan,yes,petrol,1.8,149000.0,4,tiptronic,front,leftwheel,black,12
23104,642.0,hyundai,tucson,2012,jeep,yes,diesel,2,148794.0,4,automatic,front,leftwheel,white,4
27889,640.0,ssangyong,rexton,2013,jeep,yes,diesel,2,169679.0,4,automatic,front,leftwheel,silver,4
5551,640.0,kia,optima,2013,sedan,yes,petrol,2,118365.5,4,automatic,front,leftwheel,silver,4
13500,1058.0,lexus,rx450,2012,jeep,yes,hybrid,3.5,65000.0,4,automatic,front,leftwheel,golden,8
32929,1202.0,jeep,renegade,2017,jeep,yes,petrol,2.4,43200.0,4,tiptronic,4x4,leftwheel,grey,9
10349,1413.0,honda,fit,2011,sedan,no,petrol,1.5,0.0,4,manual,front,right-handdrive,black,2
392,1018.0,bmw,x5,2011,jeep,yes,diesel,3,213195.0,4,automatic,4x4,leftwheel,brown,0
11133,394.0,toyota,camry,2014,sedan,yes,hybrid,2.5,179381.0,4,automatic,front,leftwheel,black,12
784,639.0,volkswagen,jetta,2014,sedan,yes,petrol,2,107637.0,4,automatic,front,leftwheel,silver,12
784,518.0,lexus,es350,2016,sedan,yes,hybrid,2.5,129989.0,4,automatic,front,leftwheel,grey,12
470,831.0,hyundai,sonata,2011,jeep,yes,hybrid,2.4,278989.0,4,automatic,front,leftwheel,blue,0
13500,1079.0,lexus,nx300,2018,jeep,yes,petrol,2.0turbo,18918.0,4,tiptronic,front,leftwheel,black,6
14113,751.0,hyundai,sonata,2013,sedan,yes,petrol,2.4,130000.0,4,tiptronic,front,leftwheel,grey,6
16308,645.0,toyota,prius,2011,hatchback,no,petrol,1.8,156000.0,4,automatic,front,leftwheel,silver,0
15681,891.0,hyundai,sonata,2016,sedan,yes,lpg,2,295970.0,4,automatic,front,leftwheel,silver,4
15994,738.0,chevrolet,cruze,2017,sedan,yes,petrol,1.4,97189.0,4,automatic,front,leftwheel,silver,12
2822,382.0,ford,fusion,2015,sedan,yes,hybrid,2,100747.0,4,automatic,front,leftwheel,green,0
31772,730.0,ssangyong,actyon,2016,minivan,yes,diesel,1.6,125996.0,4,automatic,front,leftwheel,white,4
13172,751.0,kia,optima,2013,sedan,no,petrol,2.4,84000.0,4,tiptronic,front,leftwheel,golden,16
50767,891.0,hyundai,santafe,2016,jeep,yes,diesel,2,113060.0,4,automatic,front,leftwheel,grey,4
30750,777.0,hyundai,h1,2014,minivan,yes,diesel,2.5,115474.0,4,automatic,front,leftwheel,white,4
26030,528.0,mini,countryman,2014,hatchback,yes,petrol,1.6,104000.0,4,tiptronic,front,leftwheel,white,6
14583,834.0,toyota,tacoma,2013,jeep,yes,petrol,2.7,265558.0,4,automatic,rear,leftwheel,white,12
19444,890.0,kia,optima,2016,sedan,yes,petrol,2,31117.0,4,automatic,front,leftwheel,white,4
26657,442.0,toyota,prius,2017,sedan,no,hybrid,1.8,28885.0,4,automatic,front,leftwheel,grey,12
4547,1091.0,chevrolet,cruze,2008,sedan,yes,petrol,2,62823.0,4,automatic,front,leftwheel,white,4
549,1292.0,audi,a7,2016,hatchback,yes,petrol,3,97589.0,4,automatic,4x4,leftwheel,black,0
32393,730.0,chevrolet,orlando,2016,jeep,yes,diesel,1.6,59191.0,4,automatic,front,leftwheel,white,4
29793,1202.0,jeep,renegade,2017,jeep,yes,petrol,2.4,78000.0,4,tiptronic,4x4,leftwheel,red,16
3,810.0,volkswagen,jetta,2016,sedan,yes,petrol,1.8turbo,41000.0,4,automatic,front,leftwheel,white,8
24462,697.0,toyota,corolla,2015,sedan,yes,petrol,1.8,43294.0,4,automatic,front,leftwheel,black,12
1568,1598.0,mercedes-benz,e350,2008,sedan,yes,diesel,3,175614.0,4,automatic,rear,leftwheel,black,12
8311,891.0,mercedes-benz,gla250,2016,jeep,yes,petrol,2,109555.0,4,automatic,front,leftwheel,white,0
392,707.0,volkswagen,jetta,2011,sedan,yes,petrol,2,333512.0,4,automatic,front,leftwheel,black,12
17245,810.0,nissan,sentra,2016,sedan,no,petrol,1.8,67200.0,4,automatic,front,leftwheel,red,12
16308,878.0,toyota,prius,2009,sedan,yes,petrol,1.8,193000.0,4,automatic,front,leftwheel,white,16
12231,702.0,opel,astra,2009,hatchback,no,petrol,1.4,140000.0,4,manual,front,leftwheel,red,6
17249,640.0,ford,fusion,2013,sedan,no,hybrid,2,112000.0,4,automatic,front,leftwheel,white,12
18660,890.0,chevrolet,orlando,2016,jeep,yes,petrol,2,29703.0,4,automatic,front,leftwheel,white,4
20071,890.0,kia,optima,2016,sedan,yes,petrol,2,30662.0,4,automatic,front,leftwheel,white,4
8467,784.0,chevrolet,matiz,2006,hatchback,no,lpg,1,132000.0,4,automatic,front,leftwheel,black,4
1568,1172.0,toyota,highlander,2011,jeep,yes,hybrid,3.5,342622.0,4,automatic,4x4,leftwheel,black,12
941,1356.0,mercedes-benz,ml350,2014,jeep,yes,diesel,4.6,229966.0,4,automatic,4x4,leftwheel,black,12
13172,640.0,ford,fusion,2013,sedan,yes,hybrid,2,191000.0,4,automatic,front,leftwheel,black,12
